ID;actors_score;directors_score;scenaristes_score;distrib_score;Action;Animation;Aventure;Biopic;Comedie;Comedie dramatique;Comedie musicale;Drame;Epouvante-horreur;Famille;Fantastique;Guerre;Historique;Musical;Policier;Romance;Science Fiction;Thriller;Western;France;USA;Angleterre;Autres;jour_sortie;mois_sortie;annee_sortie;day_of_week_sortie;note_presse;duree;premiere_semaine_france;Budget_dollards
290321;0,05849256100000;1,11315027300000;0,12824966700000;0,02472000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27.0;10.0;2021;2;3.5;106.0;9944;42467
209952;0,45148550100000;2,14437355700000;0,07469168000000;0,02472000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30.0;10.0;2013;2;2.1;60.0;1406;42534
303881;0,21976188500000;0,99090888500000;0,01169590600000;0,02281000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14.0;12.0;2022;2;3.5;114.0;5745;42575
255756;0,13891834500000;0,10782133300000;0,09675178000000;0,01282000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13.0;12.0;2017;2;3.5;177.0;872;42657
312092;0,37803219700000;0,99086006200000;0,00000000000000;0,01124000000000;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;2.0;2023;4;3.0;153.0;885;42712
271844;0,09673657500000;1,30973064300000;0,34383574200000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13.0;4.0;2022;2;3.5;101.0;9743;42719
134750;0,37786462000000;2,86924191900000;2,05780900700000;0,02538000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19.0;5.0;2010;2;3.2;102.0;8955;42925
224733;0,51678281700000;0,46672107300000;0,68925534300000;0,01642000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17.0;12.0;2014;2;3.7;108.0;1989;42937
176731;0,59902907300000;1,13975242400000;0,16831683200000;0,02412000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;12.0;1.0;2011;2;3.4;102.0;80320;43040
227771;0,00000000000000;1,06822417800000;0,00000000000000;0,02093000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10.0;6.0;2015;2;3.4;98.0;827;43089
124055;0,93116170300000;0,95773773000000;0,01754386000000;0,02579000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;18.0;1.0;2012;2;2.8;96.0;186533;43180
263370;0,00000000000000;0,10471783800000;0,00990099000000;0,00762000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0;5.0;2018;2;3.3;82.0;100;43200
218807;0,26491104600000;0,61210338900000;0,14040877800000;0,01124000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;11.0;9.0;2013;2;2.0;97.0;2350;43200
297307;0,00000000000000;1,64813043100000;0,71699716700000;0,02281000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.0;10.0;2023;2;4.2;168.0;5877;43411
234860;0,54315645300000;1,33657869000000;0,36450623000000;0,02175000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0;11.0;2016;2;3.9;98.0;18407;43635
135859;0,31726971400000;1,07811432200000;0,13768745300000;0,01439000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;29.0;4.0;2009;2;3.4;100.0;2472;43806
145295;0,00451355100000;1,21688198600000;0,00000000000000;0,02134000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18.0;11.0;2009;2;3.1;116.0;3571;43818
115444;0,24321010300000;0,93757510700000;0,01754386000000;0,00317000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13.0;1.0;2010;2;3.4;98.0;521;43829
271118;0,19478807100000;0,86194246500000;0,01169590600000;0,02472000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.0;9.0;2019;2;3.0;94.0;7125;43830
286300;0,37975210300000;0,14451858000000;0,15795263700000;0,01415000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;13.0;10.0;2021;2;3.7;72.0;5250;43984
280580;0,45559845600000;1,33464492800000;0,35808674200000;0,02334000000000;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2.0;3.0;2022;2;3.4;95.0;10476;44072
257976;0,33778907900000;1,12380009100000;0,14805164700000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.0;6.0;2018;2;3.6;107.0;14799;44156
205758;0,47086675800000;1,14459826000000;0,16200567400000;0,02466000000000;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;4.0;11.0;2015;2;2.6;119.0;19810;44235
138826;0,33140598100000;1,45752356600000;0,50924260500000;0,02579000000000;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10.0;3.0;2010;2;2.8;120.0;66699;44348
180375;0,63808179500000;1,78029846100000;0,85943993400000;0,04368000000000;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;24.0;11.0;2010;2;2.7;109.0;19333;44745
304143;0,00000000000000;0,15272982100000;0,15615772100000;0,01516000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;16.0;11.0;2022;2;2.8;80.0;137;44928
293141;0,18785145800000;0,99544127800000;0,00000000000000;0,00890000000000;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7.0;12.0;2022;2;3.3;93.0;5932;45040
189975;0,42658293100000;1,30040477800000;0,00000000000000;0,01448000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27.0;7.0;2011;2;2.9;88.0;11709;45154
178714;0,00000000000000;0,01010101000000;0,01169590600000;0,01105000000000;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;5.0;2010;2;2.9;73.0;11517;45236
258651;0,70926581300000;1,26566452100000;0,29969312700000;0,02412000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0;2.0;2019;2;3.4;102.0;113432;45265
243440;0,23633795600000;1,17211661900000;0,20294134700000;0,02334000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6.0;12.0;2017;2;3.4;95.0;1269;45270
197295;0,65150337200000;1,51797745700000;0,56522494400000;0,01724000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24.0;7.0;2013;2;2.3;86.0;13446;45350
175594;0,55499065800000;1,28593081800000;0,00000000000000;0,04368000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;28.0;12.0;2011;2;2.6;104.0;52175;45469
273589;0,00000000000000;1,28963791900000;0,32327358400000;0,01454000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11.0;3.0;2020;2;3.1;86.0;1632;45502
271046;0,27681547000000;0,00000000000000;0,00000000000000;0,01495000000000;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;1.0;2019;4;3.1;119.0;164;45502
217618;0,57198420700000;1,52352378500000;0,36587342900000;0,01526000000000;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;20.0;8.0;2014;2;3.0;104.0;3514;45502
135904;0,69276534100000;1,87662659000000;0,95923242600000;0,01427000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;18.0;11.0;2009;2;3.7;125.0;160585;45759
277803;0,43810197300000;1,06627489800000;0,17370158100000;0,01128000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22.0;9.0;2021;2;3.3;90.0;7504;45830
145053;0,49624037400000;1,28442071000000;0,31544207100000;0,00850000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;6.0;1.0;2010;2;2.8;100.0;4073;45835
314266;0,38492626100000;1,11685383900000;0,13050778800000;0,02281000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20.0;12.0;2023;2;3.7;97.0;25953;46035
290733;0,00000000000000;1,07076076300000;0,13050778800000;0,00979000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15.0;6.0;2022;2;3.7;83.0;603;46172
226414;0,19208386500000;1,06115072400000;0,08864570700000;0,02134000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;3.0;2015;2;3.5;98.0;5678;46300
299722;0,22025175500000;1,50465687700000;0,53689851200000;0,02668000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19.0;10.0;2022;2;3.9;125.0;26797;46360
244224;0,56608195000000;1,48843994600000;0,52727208200000;0,01043000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23.0;8.0;2017;2;2.6;80.0;1237;46475
239824;0,28391774300000;0,92792105100000;0,01754386000000;0,01516000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;16.0;11.0;2016;2;3.3;104.0;6684;46654
135953;0,50410143100000;1,30253634900000;0,35278791000000;0,02467000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10.0;2.0;2010;2;3.1;92.0;4207;47047
274107;0,00000000000000;0,94061722700000;0,01169590600000;0,01454000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6.0;11.0;2019;2;3.6;101.0;7331;47101
291014;0,29381938400000;1,14640071500000;0,18360257100000;0,02284000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;4.0;2023;2;3.7;111.0;974;47131
253971;0,44576173400000;1,24755768100000;0,28799722100000;0,01403000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18.0;4.0;2018;2;3.4;95.0;753;47292
11276;0,63373444000000;1,38196447100000;0,42511313900000;0,02467000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14.0;1.0;2009;2;2.8;109.0;4012;47307
128156;0,02223057000000;1,85209426000000;0,00000000000000;0,00654000000000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;6.0;6.0;2007;2;4.0;135.0;30348;47724
188340;0,64816651800000;1,30058839700000;0,74644798900000;0,02658000000000;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;21.0;9.0;2011;2;2.4;100.0;521424;47771
137671;0,06172475900000;1,23767830000000;0,26895541800000;0,02093000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11.0;3.0;2009;2;2.4;85.0;776;47878
170405;0,81289713900000;1,18008958100000;0,28037676400000;0,02467000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.0;6.0;2010;2;3.6;94.0;85984;47968
255025;0,00000000000000;1,27247462700000;0,30148804400000;0,02334000000000;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12.0;7.0;2017;2;3.0;111.0;8931;48198
262167;0,19683283200000;0,59781310800000;0,00000000000000;0,00935000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.0;7.0;2018;2;2.7;104.0;7188;48208
241557;0,06779190700000;1,37672472100000;0,42511313900000;0,02284000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0;4.0;2016;2;3.9;97.0;10189;48227
274260;0,28180040000000;0,97874947200000;0,01754386000000;0,02668000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0;3.0;2022;2;3.4;81.0;6262;48375
271550;0,44714979300000;1,35143153100000;0,38972844700000;0,00890000000000;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16.0;3.0;2022;2;2.9;106.0;9703;48582
297148;0,00000000000000;0,23274275300000;0,00000000000000;0,02324000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8.0;12.0;2021;2;3.2;65.0;29;48600
257602;0,00000000000000;0,94914972300000;0,01754386000000;0,00358000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11.0;10.0;2017;2;4.2;129.0;1848;48600
231631;0,11921349700000;0,47571336000000;0,11834867700000;0,01147000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;26.0;11.0;2014;2;3.4;94.0;900;48600
109502;0,00000000000000;1,15701351500000;0,17370158100000;0,01512000000000;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4.0;4.0;2007;2;3.4;115.0;86135;48658
208450;0,19521353900000;1,02596176500000;0,00000000000000;0,02658000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16.0;10.0;2013;2;1.9;93.0;2463;48668
138070;0,55140104100000;0,85094778400000;0,17595970100000;0,02287000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.0;7.0;2009;2;2.9;83.0;7425;48777
286988;0,42577368700000;1,13970401700000;0,17190666400000;0,02668000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3.0;8.0;2022;2;3.5;104.0;4494;48842
263720;0,69547154300000;0,99268076800000;0,00000000000000;0,01354000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26.0;9.0;2018;2;3.4;116.0;900;48884
135864;0,41640866900000;1,14452364600000;0,17954953400000;0,01112000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28.0;7.0;2010;2;3.3;110.0;1543;48966
193489;0,11961533600000;1,77544727900000;0,27450639800000;0,01422000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0;5.0;2012;2;2.2;77.0;6416;49016
109422;0,55867670000000;1,74804023500000;0,82405524100000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;22.0;8.0;2007;2;3.2;105.0;37679;49333
291598;0,43279253900000;1,04369600100000;0,41763650000000;0,01549000000000;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;17.0;8.0;2022;2;3.5;114.0;76366;49493
252257;0,05082637900000;1,24678536200000;0,34381332900000;0,02334000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20.0;6.0;2018;2;3.1;98.0;8218;49524
226539;0,24765827600000;0,99852220100000;0,04139887700000;0,02467000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8.0;7.0;2015;2;3.5;99.0;20169;49667
273668;0,42553751800000;1,27062362400000;0,32985930200000;0,02516000000000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;28.0;8.0;2019;2;3.5;107.0;8672;49674
216486;0,40997077500000;0,03535353500000;0,04093567300000;0,01423000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.0;8.0;2017;2;3.5;96.0;2084;50000
245426;0,00000000000000;0,70661903800000;0,00000000000000;0,01461000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17.0;5.0;2017;2;3.1;85.0;108;50000
178091;0,81325420600000;1,77421813400000;0,18360257100000;0,03340000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;9.0;11.0;2011;2;3.2;106.0;394179;50000
68576;0,50272821500000;1,55408253300000;0,60841873700000;0,01328000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4.0;3.0;2009;2;4.2;115.0;804;50000
134913;0,58492738200000;1,56560800000000;0,64872497400000;0,02658000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;30.0;9.0;2009;2;2.5;101.0;5934;50000
60833;0,46688641300000;1,22472322400000;0,25875745500000;0,02158000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;19.0;7.0;2006;2;3.2;78.0;106182;50057
227824;0,52369530800000;1,98382224600000;0,97803515500000;0,00998000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0;5.0;2015;2;4.1;73.0;30491;50291
294551;0,00000000000000;0,97922553300000;0,00000000000000;0,00000000000000;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;8.0;9.0;2021;2;1.9;60.0;391;50357
192864;0,36941280900000;1,16180619500000;0,17954953400000;0,00904000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12.0;10.0;2011;2;2.6;99.0;7231;50425
277707;0,35242748100000;0,04267445100000;0,04724683000000;0,00503000000000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;29.0;7.0;2020;2;2.8;90.0;36359;50439
213143;0,41063455100000;1,36879829800000;0,40560813300000;0,02284000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;11.0;2016;2;4.0;117.0;7502;50511
255619;0,07519092100000;1,11295816400000;0,13409762000000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;27.0;12.0;2017;2;3.6;94.0;15426;50868
273484;0,00000000000000;1,38804084800000;0,00000000000000;0,01365000000000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;24.0;7.0;2019;2;3.4;115.0;19356;50876
213879;0,00000000000000;1,24982211700000;0,28922060300000;0,02668000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16.0;9.0;2015;2;3.6;110.0;5310;50921
226042;0,52488038400000;1,16138824500000;0,00000000000000;0,01731000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;26.0;3.0;2014;2;3.5;45.0;6529;50937
293627;0,24033991000000;1,02488426400000;0,03508771900000;0,00341000000000;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2.0;11.0;2022;2;3.8;99.0;208;50966
264480;0,45995964600000;0,96954344700000;0,00000000000000;0,02334000000000;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;27.0;11.0;2019;2;3.9;100.0;11102;51150
293084;0,00000000000000;1,25838516100000;0,31318395000000;0,02466000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30.0;3.0;2022;2;3.8;83.0;5884;51191
232284;0,51255186000000;1,32135659300000;0,50662400700000;0,02658000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30.0;9.0;2015;2;3.0;98.0;46756;51879
244406;0,14569352600000;0,98249484600000;0,01169590600000;0,01297000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29.0;11.0;2017;2;3.4;111.0;1243;51940
227653;0,35688412600000;1,57298844700000;0,61980459500000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.0;9.0;2015;2;4.3;122.0;17503;51950
290439;0,59630102100000;1,32135659300000;0,34742557400000;0,03024000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7.0;9.0;2022;2;4.0;105.0;142841;52044
253069;0,44597457400000;1,80582929300000;0,88555307100000;0,02334000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14.0;3.0;2018;2;3.7;129.0;4295;52087
220804;0,00000000000000;1,58268392500000;0,62913405100000;0,01439000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19.0;11.0;2013;1;4.6;92.0;1839;52164
232390;0,57709800900000;2,19127951800000;1,27102116000000;0,03024000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12.0;10.0;2016;2;3.9;201.0;9706;52214
140884;0,04598771600000;1,02641226000000;0,24227074700000;0,02134000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29.0;4.0;2009;2;3.7;78.0;32804;52384
183789;0,20159238400000;1,15577752500000;0,00000000000000;0,01642000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;12.0;2012;2;3.2;80.0;3522;52387
252211;0,62871331200000;0,87510799000000;0,96696121200000;0,02579000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;6.0;2021;2;3.6;102.0;10546;52733
234798;0,50114575400000;1,40159715700000;0,70476521300000;0,02538000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18.0;11.0;2015;2;3.6;97.0;15007;52761
293005;0,25293661000000;0,98753550500000;0,00000000000000;0,01549000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11.0;5.0;2022;2;3.6;88.0;8948;52793
289946;0,70340403400000;1,41504677600000;0,49586011200000;0,02134000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;23.0;3.0;2022;2;2.5;87.0;9062;52833
273733;0,00000000000000;0,84703599300000;0,21782178200000;0,01731000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0;10.0;2019;2;3.0;61.0;8421;52871
226719;0,41597035400000;1,14826706100000;0,17370158100000;0,01403000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16.0;7.0;2014;2;3.0;92.0;3200;52909
238667;0,41445008700000;0,22667037300000;0,25018817700000;0,00998000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;3.0;8.0;2016;2;2.5;97.0;82192;53447
223804;0,24296489900000;1,24294857100000;0,27809623100000;0,01443000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;3.0;2015;2;2.7;95.0;88;53499
60198;0,58036687400000;1,33677965000000;0,39439784400000;0,00741000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14.0;12.0;2005;2;3.9;94.0;36481;53580
178980;0,65918236400000;1,30308910900000;0,44989456500000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;28.0;9.0;2011;2;3.0;99.0;80217;53810
284860;0,40757875400000;0,98446149800000;0,26055237100000;0,00735000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;10.0;2022;2;3.3;100.0;523;53932
284879;0,10012582500000;0,97845870500000;0,01169590600000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17.0;11.0;2021;2;3.6;87.0;11221;54000
265644;0,18229978000000;1,19048729400000;0,22453824300000;0,02324000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;28.0;11.0;2018;2;2.7;60.0;56;54000
226416;0,71828738700000;2,03080377500000;1,09655940100000;0,02587000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.0;10.0;2015;2;3.2;130.0;315397;54114
225413;0,00000000000000;1,60363373500000;0,00000000000000;0,02579000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9.0;4.0;2014;2;3.0;96.0;7546;54226
206291;0,62197667200000;1,47525328700000;0,54242707800000;0,02284000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0;10.0;2013;2;2.7;82.0;4195;54760
221658;0,23777641800000;1,43537416100000;0,00000000000000;0,01795000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4.0;6.0;2014;2;3.8;98.0;35412;54915
223353;0,41427357600000;1,68901322100000;0,76903479800000;0,02093000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;22.0;8.0;2018;2;2.5;104.0;3133;54926
181910;0,00000000000000;0,13534426800000;0,14805164700000;0,01731000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20.0;10.0;2010;2;2.8;77.0;10502;54942
279799;0,24654320900000;0,98008523300000;0,01754386000000;0,01148000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7.0;7.0;2021;2;3.9;117.0;1199;55366
253361;0,00000000000000;1,29003708700000;0,00000000000000;0,02516000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.0;4.0;2017;2;4.1;106.0;38069;55482
262678;0,53317560500000;1,33657869000000;0,36450623000000;0,02281000000000;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4.0;9.0;2019;2;2.9;132.0;6597;55557
273642;0,34146101400000;0,00000000000000;0,00000000000000;0,01724000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;15.0;7.0;2020;2;3.7;135.0;4843;55581
137166;0,00000000000000;1,38098888900000;0,44056510900000;0,02284000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;18.0;2.0;2009;2;3.3;81.0;4532;55618
141085;0,07065128500000;0,98283518000000;0,31862660000000;0,00904000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;29.0;4.0;2009;2;3.6;97.0;3718;55685
246571;0,40017841500000;1,15313041800000;0,00000000000000;0,01487000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18.0;4.0;2018;2;3.2;92.0;5926;55715
