ID,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western
55106,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
55129,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
55367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55413,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55429,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
55434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55482,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55569,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55595,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
55662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55670,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55678,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
55680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55718,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55768,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
55774,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
55984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56029,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56066,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56136,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
56258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
56283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56393,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
56428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56539,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
56545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56717,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
56718,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
56722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
56792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56798,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56824,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56833,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56899,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
56902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
56910,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
56995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57060,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
57112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57129,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57138,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57139,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57212,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57215,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57349,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57405,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57408,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
57410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
57413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57417,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57432,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
57433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57439,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57476,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
57478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57529,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
57535,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57549,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57609,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57679,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57689,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
57695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57722,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57729,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57730,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57732,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57736,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57737,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57769,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57825,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57826,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57827,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57828,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
57856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57866,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57887,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57890,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57967,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58083,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58127,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
58132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
58151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58160,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
58194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58196,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58225,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58227,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
58318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58330,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
58344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58349,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
58358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
58525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58608,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58837,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
58856,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
58906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58934,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
58944,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59011,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59075,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59090,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59128,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59275,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
59303,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59315,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59351,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
59402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59408,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59561,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
59564,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
59573,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
59574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59576,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59578,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
59605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59615,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
59628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59641,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59645,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59673,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59701,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
59719,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
59720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
59735,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
59831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
59897,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59948,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
59958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60016,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60038,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
